iteration,operation,algorithm,duration_ms,tracemalloc_peak_bytes,tracemalloc_current_bytes,payload_size_bytes,timestamp,environment
9,jwt_verify,RS256,0.03104202914983034,2840.2,217.6,451,2026-03-27T13:29:07.839110+00:00,arm64-darwin
10,jwt_verify,RS256,0.028749986086040735,2840.2,217.6,451,2026-03-27T13:29:07.839111+00:00,arm64-darwin
11,jwt_verify,RS256,0.028999987989664078,2840.2,217.6,451,2026-03-27T13:29:07.839112+00:00,arm64-darwin
12,jwt_verify,RS256,0.028790964279323816,2840.2,217.6,451,2026-03-27T13:29:07.839113+00:00,arm64-darwin
13,jwt_verify,RS256,0.029999995604157448,2840.2,217.6,451,2026-03-27T13:29:07.839114+00:00,arm64-darwin
14,jwt_verify,RS256,0.030624971259385347,2840.2,217.6,451,2026-03-27T13:29:07.839115+00:00,arm64-darwin
15,jwt_verify,RS256,0.02924998989328742,2840.2,217.6,451,2026-03-27T13:29:07.839116+00:00,arm64-darwin
16,jwt_verify,RS256,0.029292015824466944,2840.2,217.6,451,2026-03-27T13:29:07.839118+00:00,arm64-darwin
17,jwt_verify,RS256,0.028749986086040735,2840.2,217.6,451,2026-03-27T13:29:07.839119+00:00,arm64-darwin
18,jwt_verify,RS256,0.029542017728090286,2840.2,217.6,451,2026-03-27T13:29:07.839120+00:00,arm64-darwin
19,jwt_verify,RS256,0.02920901170000434,2840.2,217.6,451,2026-03-27T13:29:07.839121+00:00,arm64-darwin
20,jwt_verify,RS256,0.030624971259385347,2840.2,217.6,451,2026-03-27T13:29:07.839122+00:00,arm64-darwin
21,jwt_verify,RS256,0.029041955713182688,2840.2,217.6,451,2026-03-27T13:29:07.839123+00:00,arm64-darwin
22,jwt_verify,RS256,0.03287498839199543,2840.2,217.6,451,2026-03-27T13:29:07.839124+00:00,arm64-darwin
23,jwt_verify,RS256,0.028582988306879997,2840.2,217.6,451,2026-03-27T13:29:07.839125+00:00,arm64-darwin
24,jwt_verify,RS256,0.02824998227879405,2840.2,217.6,451,2026-03-27T13:29:07.839126+00:00,arm64-darwin
25,jwt_verify,RS256,0.028542010113596916,2840.2,217.6,451,2026-03-27T13:29:07.839127+00:00,arm64-darwin
26,jwt_verify,RS256,0.028749986086040735,2840.2,217.6,451,2026-03-27T13:29:07.839128+00:00,arm64-darwin
27,jwt_verify,RS256,0.02924998989328742,2840.2,217.6,451,2026-03-27T13:29:07.839129+00:00,arm64-darwin
28,jwt_verify,RS256,0.02887495793402195,2840.2,217.6,451,2026-03-27T13:29:07.839131+00:00,arm64-darwin
29,jwt_verify,RS256,0.028583977837115526,2840.2,217.6,451,2026-03-27T13:29:07.839132+00:00,arm64-darwin
30,jwt_verify,RS256,0.02845795825123787,2840.2,217.6,451,2026-03-27T13:29:07.839133+00:00,arm64-darwin
31,jwt_verify,RS256,0.028375012334436178,2840.2,217.6,451,2026-03-27T13:29:07.839134+00:00,arm64-darwin
32,jwt_verify,RS256,0.028875016141682863,2840.2,217.6,451,2026-03-27T13:29:07.839135+00:00,arm64-darwin
33,jwt_verify,RS256,0.029125018045306206,2840.2,217.6,451,2026-03-27T13:29:07.839136+00:00,arm64-darwin
34,jwt_verify,RS256,0.02862501423805952,2840.2,217.6,451,2026-03-27T13:29:07.839137+00:00,arm64-darwin
35,jwt_verify,RS256,0.028583977837115526,2840.2,217.6,451,2026-03-27T13:29:07.839138+00:00,arm64-darwin
36,jwt_verify,RS256,0.02824998227879405,2840.2,217.6,451,2026-03-27T13:29:07.839139+00:00,arm64-darwin
37,jwt_verify,RS256,0.029207963962107897,2840.2,217.6,451,2026-03-27T13:29:07.839140+00:00,arm64-darwin
38,jwt_verify,RS256,0.028999987989664078,2840.2,217.6,451,2026-03-27T13:29:07.839141+00:00,arm64-darwin
39,jwt_verify,RS256,0.028665992431342602,2840.2,217.6,451,2026-03-27T13:29:07.839142+00:00,arm64-darwin
40,jwt_verify,RS256,0.02866698196157813,2840.2,217.6,451,2026-03-27T13:29:07.839143+00:00,arm64-darwin
41,jwt_verify,RS256,0.028499984182417393,2840.2,217.6,451,2026-03-27T13:29:07.839144+00:00,arm64-darwin
42,jwt_verify,RS256,0.029292015824466944,2840.2,217.6,451,2026-03-27T13:29:07.839145+00:00,arm64-darwin
43,jwt_verify,RS256,0.028333975933492184,2840.2,217.6,451,2026-03-27T13:29:07.839146+00:00,arm64-darwin
44,jwt_verify,RS256,0.030958035495132208,2840.2,217.6,451,2026-03-27T13:29:07.839147+00:00,arm64-darwin
45,jwt_verify,RS256,0.03204098902642727,2840.2,217.6,451,2026-03-27T13:29:07.839148+00:00,arm64-darwin
46,jwt_verify,RS256,0.03395904786884785,2840.2,217.6,451,2026-03-27T13:29:07.839149+00:00,arm64-darwin
47,jwt_verify,RS256,0.028791953809559345,2840.2,217.6,451,2026-03-27T13:29:07.839150+00:00,arm64-darwin
48,jwt_verify,RS256,0.027999980375170708,2840.2,217.6,451,2026-03-27T13:29:07.839151+00:00,arm64-darwin
49,jwt_verify,RS256,0.028082984499633312,2840.2,217.6,451,2026-03-27T13:29:07.839153+00:00,arm64-darwin
50,jwt_verify,RS256,0.028082984499633312,2840.2,217.6,451,2026-03-27T13:29:07.839154+00:00,arm64-darwin
51,jwt_verify,RS256,0.028125010430812836,2840.2,217.6,451,2026-03-27T13:29:07.839155+00:00,arm64-darwin
52,jwt_verify,RS256,0.029959017410874367,2840.2,217.6,451,2026-03-27T13:29:07.839156+00:00,arm64-darwin
53,jwt_verify,RS256,0.032292038667947054,2840.2,217.6,451,2026-03-27T13:29:07.839157+00:00,arm64-darwin
54,jwt_verify,RS256,0.030583993066102266,2840.2,217.6,451,2026-03-27T13:29:07.839158+00:00,arm64-darwin
55,jwt_verify,RS256,0.049708003643900156,2840.2,217.6,451,2026-03-27T13:29:07.839159+00:00,arm64-darwin
56,jwt_verify,RS256,0.028875016141682863,2840.2,217.6,451,2026-03-27T13:29:07.839160+00:00,arm64-darwin
57,jwt_verify,RS256,0.028707960154861212,2840.2,217.6,451,2026-03-27T13:29:07.839161+00:00,arm64-darwin
58,jwt_verify,RS256,0.03862503217533231,2840.2,217.6,451,2026-03-27T13:29:07.839162+00:00,arm64-darwin
59,jwt_verify,RS256,0.02824998227879405,2840.2,217.6,451,2026-03-27T13:29:07.839163+00:00,arm64-darwin
60,jwt_verify,RS256,0.027582980692386627,2840.2,217.6,451,2026-03-27T13:29:07.839164+00:00,arm64-darwin
61,jwt_verify,RS256,0.030957977287471294,2840.2,217.6,451,2026-03-27T13:29:07.839165+00:00,arm64-darwin
62,jwt_verify,RS256,0.028332986403256655,2840.2,217.6,451,2026-03-27T13:29:07.839166+00:00,arm64-darwin
63,jwt_verify,RS256,0.027875008527189493,2840.2,217.6,451,2026-03-27T13:29:07.839167+00:00,arm64-darwin
64,jwt_verify,RS256,0.03245798870921135,2840.2,217.6,451,2026-03-27T13:29:07.839168+00:00,arm64-darwin
65,jwt_verify,RS256,0.034374999813735485,2840.2,217.6,451,2026-03-27T13:29:07.839169+00:00,arm64-darwin
66,jwt_verify,RS256,0.046833010856062174,2840.2,217.6,451,2026-03-27T13:29:07.839171+00:00,arm64-darwin
67,jwt_verify,RS256,0.03250001464039087,2840.2,217.6,451,2026-03-27T13:29:07.839172+00:00,arm64-darwin
68,jwt_verify,RS256,0.028375012334436178,2840.2,217.6,451,2026-03-27T13:29:07.839173+00:00,arm64-darwin
69,jwt_verify,RS256,0.027958012651652098,2840.2,217.6,451,2026-03-27T13:29:07.839174+00:00,arm64-darwin
70,jwt_verify,RS256,0.030540977604687214,2840.2,217.6,451,2026-03-27T13:29:07.839175+00:00,arm64-darwin
71,jwt_verify,RS256,0.030459021218121052,2840.2,217.6,451,2026-03-27T13:29:07.839176+00:00,arm64-darwin
72,jwt_verify,RS256,0.0314170029014349,2840.2,217.6,451,2026-03-27T13:29:07.839177+00:00,arm64-darwin
73,jwt_verify,RS256,0.02987496554851532,2840.2,217.6,451,2026-03-27T13:29:07.839178+00:00,arm64-darwin
74,jwt_verify,RS256,0.03037502756342292,2840.2,217.6,451,2026-03-27T13:29:07.839179+00:00,arm64-darwin
75,jwt_verify,RS256,0.027875008527189493,2840.2,217.6,451,2026-03-27T13:29:07.839180+00:00,arm64-darwin
76,jwt_verify,RS256,0.029250048100948334,2840.2,217.6,451,2026-03-27T13:29:07.839181+00:00,arm64-darwin
77,jwt_verify,RS256,0.028665992431342602,2840.2,217.6,451,2026-03-27T13:29:07.839182+00:00,arm64-darwin
78,jwt_verify,RS256,0.02804200630635023,2840.2,217.6,451,2026-03-27T13:29:07.839183+00:00,arm64-darwin
79,jwt_verify,RS256,0.05604204488918185,2840.2,217.6,451,2026-03-27T13:29:07.839184+00:00,arm64-darwin
80,jwt_verify,RS256,0.0457499991171062,2840.2,217.6,451,2026-03-27T13:29:07.839185+00:00,arm64-darwin
81,jwt_verify,RS256,0.035999983083456755,2840.2,217.6,451,2026-03-27T13:29:07.839186+00:00,arm64-darwin
82,jwt_verify,RS256,0.03429199568927288,2840.2,217.6,451,2026-03-27T13:29:07.839187+00:00,arm64-darwin
83,jwt_verify,RS256,0.02945901360362768,2840.2,217.6,451,2026-03-27T13:29:07.839188+00:00,arm64-darwin
84,jwt_verify,RS256,0.03341701813042164,2840.2,217.6,451,2026-03-27T13:29:07.839192+00:00,arm64-darwin
85,jwt_verify,RS256,0.028708018362522125,2840.2,217.6,451,2026-03-27T13:29:07.839193+00:00,arm64-darwin
86,jwt_verify,RS256,0.029916001949459314,2840.2,217.6,451,2026-03-27T13:29:07.839194+00:00,arm64-darwin
87,jwt_verify,RS256,0.03183400258421898,2840.2,217.6,451,2026-03-27T13:29:07.839196+00:00,arm64-darwin
88,jwt_verify,RS256,0.028583977837115526,2840.2,217.6,451,2026-03-27T13:29:07.839197+00:00,arm64-darwin
89,jwt_verify,RS256,0.028416980057954788,2840.2,217.6,451,2026-03-27T13:29:07.839198+00:00,arm64-darwin
90,jwt_verify,RS256,0.02862501423805952,2840.2,217.6,451,2026-03-27T13:29:07.839199+00:00,arm64-darwin
91,jwt_verify,RS256,0.028708018362522125,2840.2,217.6,451,2026-03-27T13:29:07.839200+00:00,arm64-darwin
92,jwt_verify,RS256,0.02816703636199236,2840.2,217.6,451,2026-03-27T13:29:07.839201+00:00,arm64-darwin
93,jwt_verify,RS256,0.028375012334436178,2840.2,217.6,451,2026-03-27T13:29:07.839203+00:00,arm64-darwin
94,jwt_verify,RS256,0.02824998227879405,2840.2,217.6,451,2026-03-27T13:29:07.839204+00:00,arm64-darwin
95,jwt_verify,RS256,0.03304099664092064,2840.2,217.6,451,2026-03-27T13:29:07.839205+00:00,arm64-darwin
96,jwt_verify,RS256,0.028125010430812836,2840.2,217.6,451,2026-03-27T13:29:07.839206+00:00,arm64-darwin
97,jwt_verify,RS256,0.032708048820495605,2840.2,217.6,451,2026-03-27T13:29:07.839207+00:00,arm64-darwin
98,jwt_verify,RS256,0.028458016458898783,2840.2,217.6,451,2026-03-27T13:29:07.839208+00:00,arm64-darwin
99,jwt_verify,RS256,0.028124952223151922,2840.2,217.6,451,2026-03-27T13:29:07.839210+00:00,arm64-darwin
0,pqc_sign,ML-DSA-44,0.09195797611027956,10621.6,326.4,3342,2026-03-27T13:29:31.351177+00:00,arm64-darwin
1,pqc_sign,ML-DSA-44,0.19295804668217897,10621.6,326.4,3342,2026-03-27T13:29:31.351211+00:00,arm64-darwin
2,pqc_sign,ML-DSA-44,0.14195800758898258,10621.6,326.4,3342,2026-03-27T13:29:31.351223+00:00,arm64-darwin
3,pqc_sign,ML-DSA-44,0.13937504263594747,10621.6,326.4,3342,2026-03-27T13:29:31.351246+00:00,arm64-darwin
4,pqc_sign,ML-DSA-44,0.18412497593089938,10621.6,326.4,3342,2026-03-27T13:29:31.351249+00:00,arm64-darwin
5,pqc_sign,ML-DSA-44,0.09208300616592169,10621.6,326.4,3342,2026-03-27T13:29:31.351250+00:00,arm64-darwin
6,pqc_sign,ML-DSA-44,0.08366699330508709,10621.6,326.4,3342,2026-03-27T13:29:31.351252+00:00,arm64-darwin
7,pqc_sign,ML-DSA-44,0.07733399979770184,10621.6,326.4,3342,2026-03-27T13:29:31.351260+00:00,arm64-darwin
8,pqc_sign,ML-DSA-44,0.09370804764330387,10621.6,326.4,3342,2026-03-27T13:29:31.351261+00:00,arm64-darwin
9,pqc_sign,ML-DSA-44,0.18616701709106565,10621.6,326.4,3342,2026-03-27T13:29:31.351265+00:00,arm64-darwin
10,pqc_sign,ML-DSA-44,0.17379195196554065,10621.6,326.4,3342,2026-03-27T13:29:31.351267+00:00,arm64-darwin
11,pqc_sign,ML-DSA-44,0.13512501027435064,10621.6,326.4,3342,2026-03-27T13:29:31.351271+00:00,arm64-darwin
12,pqc_sign,ML-DSA-44,0.15020801220089197,10621.6,326.4,3342,2026-03-27T13:29:31.351272+00:00,arm64-darwin
13,pqc_sign,ML-DSA-44,0.0956250005401671,10621.6,326.4,3342,2026-03-27T13:29:31.351274+00:00,arm64-darwin
14,pqc_sign,ML-DSA-44,0.10491599095985293,10621.6,326.4,3342,2026-03-27T13:29:31.351275+00:00,arm64-darwin
15,pqc_sign,ML-DSA-44,0.1116669736802578,10621.6,326.4,3342,2026-03-27T13:29:31.351279+00:00,arm64-darwin
16,pqc_sign,ML-DSA-44,0.08462503319606185,10621.6,326.4,3342,2026-03-27T13:29:31.351284+00:00,arm64-darwin
17,pqc_sign,ML-DSA-44,0.09708298603072762,10621.6,326.4,3342,2026-03-27T13:29:31.351285+00:00,arm64-darwin
18,pqc_sign,ML-DSA-44,0.16304198652505875,10621.6,326.4,3342,2026-03-27T13:29:31.351286+00:00,arm64-darwin
19,pqc_sign,ML-DSA-44,0.1259580021724105,10621.6,326.4,3342,2026-03-27T13:29:31.351291+00:00,arm64-darwin
20,pqc_sign,ML-DSA-44,0.09137496817857027,10621.6,326.4,3342,2026-03-27T13:29:31.351293+00:00,arm64-darwin
21,pqc_sign,ML-DSA-44,0.09029096690937877,10621.6,326.4,3342,2026-03-27T13:29:31.351295+00:00,arm64-darwin
22,pqc_sign,ML-DSA-44,0.07712503429502249,10621.6,326.4,3342,2026-03-27T13:29:31.351296+00:00,arm64-darwin
23,pqc_sign,ML-DSA-44,0.07408298552036285,10621.6,326.4,3342,2026-03-27T13:29:31.351301+00:00,arm64-darwin
24,pqc_sign,ML-DSA-44,0.10870798723772168,10621.6,326.4,3342,2026-03-27T13:29:31.351302+00:00,arm64-darwin
25,pqc_sign,ML-DSA-44,0.08508400060236454,10621.6,326.4,3342,2026-03-27T13:29:31.351306+00:00,arm64-darwin
26,pqc_sign,ML-DSA-44,0.09879202116280794,10621.6,326.4,3342,2026-03-27T13:29:31.351308+00:00,arm64-darwin
27,pqc_sign,ML-DSA-44,0.08083297871053219,10621.6,326.4,3342,2026-03-27T13:29:31.351314+00:00,arm64-darwin
28,pqc_sign,ML-DSA-44,0.17870799638330936,10621.6,326.4,3342,2026-03-27T13:29:31.351316+00:00,arm64-darwin
29,pqc_sign,ML-DSA-44,0.08770899148657918,10621.6,326.4,3342,2026-03-27T13:29:31.351317+00:00,arm64-darwin
30,pqc_sign,ML-DSA-44,0.10712502989917994,10621.6,326.4,3342,2026-03-27T13:29:31.351318+00:00,arm64-darwin
31,pqc_sign,ML-DSA-44,0.08333398727700114,10621.6,326.4,3342,2026-03-27T13:29:31.351324+00:00,arm64-darwin
32,pqc_sign,ML-DSA-44,0.08883397094905376,10621.6,326.4,3342,2026-03-27T13:29:31.351327+00:00,arm64-darwin
33,pqc_sign,ML-DSA-44,0.07991696475073695,10621.6,326.4,3342,2026-03-27T13:29:31.351328+00:00,arm64-darwin
34,pqc_sign,ML-DSA-44,0.07737503619864583,10621.6,326.4,3342,2026-03-27T13:29:31.351329+00:00,arm64-darwin
35,pqc_sign,ML-DSA-44,0.13291597133502364,10621.6,326.4,3342,2026-03-27T13:29:31.351334+00:00,arm64-darwin
36,pqc_sign,ML-DSA-44,0.10129204019904137,10621.6,326.4,3342,2026-03-27T13:29:31.351335+00:00,arm64-darwin
37,pqc_sign,ML-DSA-44,0.10716600809246302,10621.6,326.4,3342,2026-03-27T13:29:31.351336+00:00,arm64-darwin
38,pqc_sign,ML-DSA-44,0.10783399920910597,10621.6,326.4,3342,2026-03-27T13:29:31.351337+00:00,arm64-darwin
39,pqc_sign,ML-DSA-44,0.11441600508987904,10621.6,326.4,3342,2026-03-27T13:29:31.351342+00:00,arm64-darwin
40,pqc_sign,ML-DSA-44,0.09766599396243691,10621.6,326.4,3342,2026-03-27T13:29:31.351343+00:00,arm64-darwin
41,pqc_sign,ML-DSA-44,0.12616696767508984,10621.6,326.4,3342,2026-03-27T13:29:31.351345+00:00,arm64-darwin
42,pqc_sign,ML-DSA-44,0.12137496378272772,10621.6,326.4,3342,2026-03-27T13:29:31.351347+00:00,arm64-darwin
43,pqc_sign,ML-DSA-44,0.07708300836384296,10621.6,326.4,3342,2026-03-27T13:29:31.351351+00:00,arm64-darwin
44,pqc_sign,ML-DSA-44,0.09966699872165918,10621.6,326.4,3342,2026-03-27T13:29:31.351354+00:00,arm64-darwin
45,pqc_sign,ML-DSA-44,0.10979198850691319,10621.6,326.4,3342,2026-03-27T13:29:31.351356+00:00,arm64-darwin
46,pqc_sign,ML-DSA-44,0.11645798804238439,10621.6,326.4,3342,2026-03-27T13:29:31.351357+00:00,arm64-darwin
47,pqc_sign,ML-DSA-44,0.08120900020003319,10621.6,326.4,3342,2026-03-27T13:29:31.351365+00:00,arm64-darwin
48,pqc_sign,ML-DSA-44,0.11187494965270162,10621.6,326.4,3342,2026-03-27T13:29:31.351366+00:00,arm64-darwin
49,pqc_sign,ML-DSA-44,0.08891697507351637,10621.6,326.4,3342,2026-03-27T13:29:31.351367+00:00,arm64-darwin
50,pqc_sign,ML-DSA-44,0.1295830006711185,10621.6,326.4,3342,2026-03-27T13:29:31.351372+00:00,arm64-darwin
51,pqc_sign,ML-DSA-44,0.13516598846763372,10621.6,326.4,3342,2026-03-27T13:29:31.351377+00:00,arm64-darwin
52,pqc_sign,ML-DSA-44,0.13329199282452464,10621.6,326.4,3342,2026-03-27T13:29:31.351379+00:00,arm64-darwin
53,pqc_sign,ML-DSA-44,0.09666697587817907,10621.6,326.4,3342,2026-03-27T13:29:31.351385+00:00,arm64-darwin
54,pqc_sign,ML-DSA-44,0.1134169870056212,10621.6,326.4,3342,2026-03-27T13:29:31.351386+00:00,arm64-darwin
55,pqc_sign,ML-DSA-44,0.12350000906735659,10621.6,326.4,3342,2026-03-27T13:29:31.351391+00:00,arm64-darwin
56,pqc_sign,ML-DSA-44,0.07950002327561378,10621.6,326.4,3342,2026-03-27T13:29:31.351392+00:00,arm64-darwin
57,pqc_sign,ML-DSA-44,0.15912501839920878,10621.6,326.4,3342,2026-03-27T13:29:31.351393+00:00,arm64-darwin
58,pqc_sign,ML-DSA-44,0.07604202255606651,10621.6,326.4,3342,2026-03-27T13:29:31.351394+00:00,arm64-darwin
59,pqc_sign,ML-DSA-44,0.13191602192819118,10621.6,326.4,3342,2026-03-27T13:29:31.351398+00:00,arm64-darwin
60,pqc_sign,ML-DSA-44,0.1866249949671328,10621.6,326.4,3342,2026-03-27T13:29:31.351399+00:00,arm64-darwin
61,pqc_sign,ML-DSA-44,0.10300002759322524,10621.6,326.4,3342,2026-03-27T13:29:31.351401+00:00,arm64-darwin
62,pqc_sign,ML-DSA-44,0.16887497622519732,10621.6,326.4,3342,2026-03-27T13:29:31.351402+00:00,arm64-darwin
63,pqc_sign,ML-DSA-44,0.08679099846631289,10621.6,326.4,3342,2026-03-27T13:29:31.351407+00:00,arm64-darwin
64,pqc_sign,ML-DSA-44,0.14608300989493728,10621.6,326.4,3342,2026-03-27T13:29:31.351408+00:00,arm64-darwin
65,pqc_sign,ML-DSA-44,0.10633299825713038,10621.6,326.4,3342,2026-03-27T13:29:31.351413+00:00,arm64-darwin
66,pqc_sign,ML-DSA-44,0.07466704118996859,10621.6,326.4,3342,2026-03-27T13:29:31.351414+00:00,arm64-darwin
67,pqc_sign,ML-DSA-44,0.0850000069476664,10621.6,326.4,3342,2026-03-27T13:29:31.351421+00:00,arm64-darwin
68,pqc_sign,ML-DSA-44,0.10020897025242448,10621.6,326.4,3342,2026-03-27T13:29:31.351423+00:00,arm64-darwin
69,pqc_sign,ML-DSA-44,0.12637500185519457,10621.6,326.4,3342,2026-03-27T13:29:31.351424+00:00,arm64-darwin
70,pqc_sign,ML-DSA-44,0.1247500185854733,10621.6,326.4,3342,2026-03-27T13:29:31.351425+00:00,arm64-darwin
71,pqc_sign,ML-DSA-44,0.07599999662488699,10621.6,326.4,3342,2026-03-27T13:29:31.351430+00:00,arm64-darwin
72,pqc_sign,ML-DSA-44,0.08133298251777887,10621.6,326.4,3342,2026-03-27T13:29:31.351431+00:00,arm64-darwin
73,pqc_sign,ML-DSA-44,0.11304201325401664,10621.6,326.4,3342,2026-03-27T13:29:31.351432+00:00,arm64-darwin
74,pqc_sign,ML-DSA-44,0.0967920059338212,10621.6,326.4,3342,2026-03-27T13:29:31.351433+00:00,arm64-darwin
75,pqc_sign,ML-DSA-44,0.11720898328348994,10621.6,326.4,3342,2026-03-27T13:29:31.351438+00:00,arm64-darwin
76,pqc_sign,ML-DSA-44,0.1010000123642385,10621.6,326.4,3342,2026-03-27T13:29:31.351440+00:00,arm64-darwin
77,pqc_sign,ML-DSA-44,0.0842920271679759,10621.6,326.4,3342,2026-03-27T13:29:31.351445+00:00,arm64-darwin
78,pqc_sign,ML-DSA-44,0.10058400221168995,10621.6,326.4,3342,2026-03-27T13:29:31.351446+00:00,arm64-darwin
79,pqc_sign,ML-DSA-44,0.060542020946741104,10621.6,326.4,3342,2026-03-27T13:29:31.351449+00:00,arm64-darwin
80,pqc_sign,ML-DSA-44,0.08595798863098025,10621.6,326.4,3342,2026-03-27T13:29:31.351450+00:00,arm64-darwin
81,pqc_sign,ML-DSA-44,2.633208001498133,10621.6,326.4,3342,2026-03-27T13:29:31.351451+00:00,arm64-darwin
82,pqc_sign,ML-DSA-44,0.127042003441602,10621.6,326.4,3342,2026-03-27T13:29:31.351452+00:00,arm64-darwin
83,pqc_sign,ML-DSA-44,0.09316700743511319,10621.6,326.4,3342,2026-03-27T13:29:31.351455+00:00,arm64-darwin
84,pqc_sign,ML-DSA-44,0.0754999928176403,10621.6,326.4,3342,2026-03-27T13:29:31.351456+00:00,arm64-darwin
85,pqc_sign,ML-DSA-44,0.11424999684095383,10621.6,326.4,3342,2026-03-27T13:29:31.351457+00:00,arm64-darwin
86,pqc_sign,ML-DSA-44,0.09633303852751851,10621.6,326.4,3342,2026-03-27T13:29:31.351459+00:00,arm64-darwin
87,pqc_sign,ML-DSA-44,0.09295897325500846,10621.6,326.4,3342,2026-03-27T13:29:31.351460+00:00,arm64-darwin
88,pqc_sign,ML-DSA-44,0.09662500815466046,10621.6,326.4,3342,2026-03-27T13:29:31.351461+00:00,arm64-darwin
89,pqc_sign,ML-DSA-44,0.12095796409994364,10621.6,326.4,3342,2026-03-27T13:29:31.351462+00:00,arm64-darwin
90,pqc_sign,ML-DSA-44,0.09295897325500846,10621.6,326.4,3342,2026-03-27T13:29:31.351464+00:00,arm64-darwin
91,pqc_sign,ML-DSA-44,0.08766696555539966,10621.6,326.4,3342,2026-03-27T13:29:31.351465+00:00,arm64-darwin
92,pqc_sign,ML-DSA-44,0.10033301077783108,10621.6,326.4,3342,2026-03-27T13:29:31.351466+00:00,arm64-darwin
93,pqc_sign,ML-DSA-44,0.18112501129508018,10621.6,326.4,3342,2026-03-27T13:29:31.351467+00:00,arm64-darwin
94,pqc_sign,ML-DSA-44,0.23900001542642713,10621.6,326.4,3342,2026-03-27T13:29:31.351469+00:00,arm64-darwin
95,pqc_sign,ML-DSA-44,0.08070794865489006,10621.6,326.4,3342,2026-03-27T13:29:31.351470+00:00,arm64-darwin
96,pqc_sign,ML-DSA-44,0.07887498941272497,10621.6,326.4,3342,2026-03-27T13:29:31.351471+00:00,arm64-darwin
97,pqc_sign,ML-DSA-44,0.08725002408027649,10621.6,326.4,3342,2026-03-27T13:29:31.351472+00:00,arm64-darwin
98,pqc_sign,ML-DSA-44,0.08512497879564762,10621.6,326.4,3342,2026-03-27T13:29:31.351474+00:00,arm64-darwin
99,pqc_sign,ML-DSA-44,0.09650003630667925,10621.6,326.4,3342,2026-03-27T13:29:31.351476+00:00,arm64-darwin
0,pqc_verify,ML-DSA-44,0.024250010028481483,13497.0,57.6,3342,2026-03-27T13:29:31.539115+00:00,arm64-darwin
1,pqc_verify,ML-DSA-44,0.023667002096772194,13497.0,57.6,3342,2026-03-27T13:29:31.539122+00:00,arm64-darwin
2,pqc_verify,ML-DSA-44,0.02316600875928998,13497.0,57.6,3342,2026-03-27T13:29:31.539124+00:00,arm64-darwin
3,pqc_verify,ML-DSA-44,0.02300000051036477,13497.0,57.6,3342,2026-03-27T13:29:31.539125+00:00,arm64-darwin
4,pqc_verify,ML-DSA-44,0.022916996385902166,13497.0,57.6,3342,2026-03-27T13:29:31.539126+00:00,arm64-darwin
5,pqc_verify,ML-DSA-44,0.02295803278684616,13497.0,57.6,3342,2026-03-27T13:29:31.539128+00:00,arm64-darwin
6,pqc_verify,ML-DSA-44,0.022958964109420776,13497.0,57.6,3342,2026-03-27T13:29:31.539129+00:00,arm64-darwin
7,pqc_verify,ML-DSA-44,0.022916006855666637,13497.0,57.6,3342,2026-03-27T13:29:31.539130+00:00,arm64-darwin
8,pqc_verify,ML-DSA-44,0.02416601637378335,13497.0,57.6,3342,2026-03-27T13:29:31.539131+00:00,arm64-darwin
9,pqc_verify,ML-DSA-44,0.023083004634827375,13497.0,57.6,3342,2026-03-27T13:29:31.539132+00:00,arm64-darwin
10,pqc_verify,ML-DSA-44,0.022833002731204033,13497.0,57.6,3342,2026-03-27T13:29:31.539134+00:00,arm64-darwin
11,pqc_verify,ML-DSA-44,0.023292028345167637,13497.0,57.6,3342,2026-03-27T13:29:31.539135+00:00,arm64-darwin
12,pqc_verify,ML-DSA-44,0.023082946427166462,13497.0,57.6,3342,2026-03-27T13:29:31.539136+00:00,arm64-darwin
13,pqc_verify,ML-DSA-44,0.022916996385902166,13497.0,57.6,3342,2026-03-27T13:29:31.539137+00:00,arm64-darwin
14,pqc_verify,ML-DSA-44,0.02258300082758069,13497.0,57.6,3342,2026-03-27T13:29:31.539138+00:00,arm64-darwin
15,pqc_verify,ML-DSA-44,0.022709020413458347,13497.0,57.6,3342,2026-03-27T13:29:31.539139+00:00,arm64-darwin
16,pqc_verify,ML-DSA-44,0.022625026758760214,13497.0,57.6,3342,2026-03-27T13:29:31.539140+00:00,arm64-darwin
17,pqc_verify,ML-DSA-44,0.02270803088322282,13497.0,57.6,3342,2026-03-27T13:29:31.539141+00:00,arm64-darwin
18,pqc_verify,ML-DSA-44,0.022750056814402342,13497.0,57.6,3342,2026-03-27T13:29:31.539142+00:00,arm64-darwin
19,pqc_verify,ML-DSA-44,0.022791035007685423,13497.0,57.6,3342,2026-03-27T13:29:31.539143+00:00,arm64-darwin
20,pqc_verify,ML-DSA-44,0.022666994482278824,13497.0,57.6,3342,2026-03-27T13:29:31.539144+00:00,arm64-darwin
21,pqc_verify,ML-DSA-44,0.022707972675561905,13497.0,57.6,3342,2026-03-27T13:29:31.539145+00:00,arm64-darwin
22,pqc_verify,ML-DSA-44,0.022667052689939737,13497.0,57.6,3342,2026-03-27T13:29:31.539146+00:00,arm64-darwin
23,pqc_verify,ML-DSA-44,0.02274999860674143,13497.0,57.6,3342,2026-03-27T13:29:31.539147+00:00,arm64-darwin
24,pqc_verify,ML-DSA-44,0.022874970454722643,13497.0,57.6,3342,2026-03-27T13:29:31.539148+00:00,arm64-darwin
